Datacenter, Cluster,Primary,Secondary, Access IP,Virtual Server Name,Virtual Server IP, Virtual Server Port, VIP Status, VIP Enable Status, Pool Name, Pool Status,LB Method, Monitor Name, Node IP, Node Port, Node Enabled State, Node Status, iRules
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.56,143,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.57,143,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.58,143,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.61,143,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.62,143,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.63,143,UP,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.64,143,UP,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ex13-cas-vip-143,10.113.160.198,143,GREEN,ENABLED,ex13-cas-pool-143,GREEN,LEAST CONNECTION_NODE_ADDRESS,tcp,10.113.191.65,143,UP,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,esg-prod-int-vip-8443,10.113.61.40,8443,GREEN,ENABLED,esg-prod-int-pool-8443,GREEN,ROUND ROBIN,esg_custom_monitor,10.113.61.130,8443,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,esg-prod-int-vip-8443,10.113.61.40,8443,GREEN,ENABLED,esg-prod-int-pool-8443,GREEN,ROUND ROBIN,esg_custom_monitor,10.113.61.134,8443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,iweb-prod-vip,10.113.60.31,80,GREEN,ENABLED,iweb-prod-vip-pool,GREEN,ROUND ROBIN,w-http-monitor,10.113.60.32,80,UP,ENABLED,iweb-internal-prod-http-to-https
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,iweb-prod-vip,10.113.60.31,80,GREEN,ENABLED,iweb-prod-vip-pool,GREEN,ROUND ROBIN,w-http-monitor,10.113.60.33,80,UP,ENABLED,iweb-internal-prod-http-to-https
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,adam.vmware.com,10.113.161.105,80,GREEN,ENABLED,adam.vmware.com-pool,GREEN,ROUND ROBIN,http,10.113.161.243,80,UP,ENABLED,adam-redirect
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,adam.vmware.com,10.113.161.105,80,GREEN,ENABLED,adam.vmware.com-pool,GREEN,ROUND ROBIN,http,10.113.161.244,80,UP,ENABLED,adam-redirect
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,rsaselfservice-vip.vmware.com,10.113.163.207,443,GREEN,ENABLED,rsaselfservice-pool,GREEN,ROUND ROBIN,https_443,10.113.162.72,443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip2,10.113.164.157,3268,GREEN,ENABLED,sc9-idmprod-pool2,GREEN,ROUND ROBIN,tcp,10.113.60.14,3268,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip2,10.113.164.157,3268,GREEN,ENABLED,sc9-idmprod-pool2,GREEN,ROUND ROBIN,tcp,10.113.60.18,3268,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip2,10.113.164.157,3268,GREEN,ENABLED,sc9-idmprod-pool2,GREEN,ROUND ROBIN,tcp,10.113.60.19,3268,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip2,10.113.164.157,3268,GREEN,ENABLED,sc9-idmprod-pool2,GREEN,ROUND ROBIN,tcp,10.113.61.106,3268,UP,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip2,10.113.164.157,3268,GREEN,ENABLED,sc9-idmprod-pool2,GREEN,ROUND ROBIN,tcp,10.113.76.173,3268,DOWN,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip2,10.113.164.157,3268,GREEN,ENABLED,sc9-idmprod-pool2,GREEN,ROUND ROBIN,tcp,10.113.76.174,3268,DOWN,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,stage-webgate-viip,10.113.68.120,80,GREEN,ENABLED,stage-webgate-pool,GREEN,ROUND ROBIN,http,10.113.68.121,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,stage-webgate-viip,10.113.68.120,80,GREEN,ENABLED,stage-webgate-pool,GREEN,ROUND ROBIN,http,10.113.68.122,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,stage-webgate-viip,10.113.68.120,80,GREEN,ENABLED,stage-webgate-pool,GREEN,ROUND ROBIN,http,10.113.68.123,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,stage-webgate-viip,10.113.68.120,80,GREEN,ENABLED,stage-webgate-pool,GREEN,ROUND ROBIN,http,10.113.68.124,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,myln-prod-sslapp-int-SSL,10.113.60.217,443,GREEN,ENABLED,myln-prod-sslapp-int-pool,GREEN,ROUND ROBIN,myln-monitor-cluster_myln-prod-sslapp-int,10.113.60.207,80,UP,ENABLED,insert-X-Forwarded-Proto-https
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,myln-prod-sslapp-int-SSL,10.113.60.217,443,GREEN,ENABLED,myln-prod-sslapp-int-pool,GREEN,ROUND ROBIN,myln-monitor-cluster_myln-prod-sslapp-int,10.113.61.52,80,UP,ENABLED,insert-X-Forwarded-Proto-https
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-solrs-vip-2.vmware.com,10.113.14.243,80,GREEN,ENABLED,s2-stage-solrs-pool-2,GREEN,ROUND ROBIN,s2-stage-solr-monitor,10.113.14.238,8080,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-solrs-vip-2.vmware.com,10.113.14.243,80,GREEN,ENABLED,s2-stage-solrs-pool-2,GREEN,ROUND ROBIN,s2-stage-solr-monitor,10.113.14.239,8080,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,entitlementbi-gp-vip-9704,10.113.122.55,9704,RED,ENABLED,entitlementbi-gp-pool,RED,ROUND ROBIN,tcp,10.113.122.51,9704,DOWN,ENABLED,append_URI_iRule
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,entitlementbi-gp-vip-9704,10.113.122.55,9704,RED,ENABLED,entitlementbi-gp-pool,RED,ROUND ROBIN,tcp,10.113.122.52,9704,DOWN,ENABLED,append_URI_iRule
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,entitlementbi-gp-vip-9704,10.113.122.55,9704,RED,ENABLED,entitlementbi-gp-pool,RED,ROUND ROBIN,tcp,10.113.122.53,9704,DOWN,ENABLED,append_URI_iRule
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,entitlementbi-gp-vip-9704,10.113.122.55,9704,RED,ENABLED,entitlementbi-gp-pool,RED,ROUND ROBIN,tcp,10.113.122.54,9704,DOWN,ENABLED,append_URI_iRule
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,epm-prod-drm,10.113.163.242,443,GREEN,ENABLED,epm-prod-drm-pool,GREEN,ROUND ROBIN,http,10.113.163.110,80,UP,ENABLED,insert-X-Forwarded-Proto-https
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-lr5-vip,10.113.14.165,8011,RED,ENABLED,s2-stage-lr5-pool,RED,ROUND ROBIN,s2-stage-lr-monitor,10.113.14.110,8011,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-lr5-vip,10.113.14.165,8011,RED,ENABLED,s2-stage-lr5-pool,RED,ROUND ROBIN,s2-stage-lr-monitor,10.113.14.111,8011,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,prod-idp-vip.vmware.com_SSL,10.113.76.169,8443,RED,ENABLED,prod-idp-pool,RED,ROUND ROBIN,tcp,10.113.76.80,8443,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,prod-idp-vip.vmware.com_SSL,10.113.76.169,8443,RED,ENABLED,prod-idp-pool,RED,ROUND ROBIN,tcp,10.113.76.81,8443,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-stage-wpad-vip2,10.113.15.49,80,GREEN,ENABLED,sc9-stage-wpad-pool,GREEN,ROUND ROBIN,http,10.113.15.69,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-stage-wpad-vip2,10.113.15.49,80,GREEN,ENABLED,sc9-stage-wpad-pool,GREEN,ROUND ROBIN,http,10.113.15.70,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-prod-solrs-vip-2.vmware.com,10.113.164.77,80,GREEN,ENABLED,s2-prod-solrs-pool-2,GREEN,ROUND ROBIN,s2-prod-solr-monitor,10.113.164.73,8080,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-prod-solrs-vip-2.vmware.com,10.113.164.77,80,GREEN,ENABLED,s2-prod-solrs-pool-2,GREEN,ROUND ROBIN,s2-prod-solr-monitor,10.113.164.74,8080,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-ebspdhsso-vip.vmware.com,10.113.52.179,443,GREEN,ENABLED,s2-stage-ebspdhsso-pool,GREEN,ROUND ROBIN,http,10.113.53.189,8443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-ebspdhsso-vip.vmware.com,10.113.52.179,443,GREEN,ENABLED,s2-stage-ebspdhsso-pool,GREEN,ROUND ROBIN,http,10.113.53.190,8443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip1,10.113.164.156,3268,GREEN,ENABLED,sc9-idmprod-pool1,GREEN,ROUND ROBIN,tcp,10.113.60.4,3268,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip1,10.113.164.156,3268,GREEN,ENABLED,sc9-idmprod-pool1,GREEN,ROUND ROBIN,tcp,10.113.60.14,3268,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip1,10.113.164.156,3268,GREEN,ENABLED,sc9-idmprod-pool1,GREEN,ROUND ROBIN,tcp,10.113.60.18,3268,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip1,10.113.164.156,3268,GREEN,ENABLED,sc9-idmprod-pool1,GREEN,ROUND ROBIN,tcp,10.113.60.176,3268,UP,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip1,10.113.164.156,3268,GREEN,ENABLED,sc9-idmprod-pool1,GREEN,ROUND ROBIN,tcp,10.113.61.106,3268,UP,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-idmprod-vip1,10.113.164.156,3268,GREEN,ENABLED,sc9-idmprod-pool1,GREEN,ROUND ROBIN,tcp,10.113.76.173,3268,DOWN,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-prod-gsa-new-int-vip,10.113.60.179,80,GREEN,ENABLED,sc9-prod-gsa-new-int-pool,GREEN,ROUND ROBIN,tcp,10.113.60.57,80,UP,ENABLED,http_to_https_redirect
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-prod-gsa-new-int-vip,10.113.60.179,80,GREEN,ENABLED,sc9-prod-gsa-new-int-pool,GREEN,ROUND ROBIN,tcp,10.113.60.58,80,UP,ENABLED,http_to_https_redirect
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oracledisco-prod-ssl,10.113.76.44,443,GREEN,ENABLED,oracledisco-prod-pool,GREEN,ROUND ROBIN,http_custom,10.113.12.35,7778,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oracledisco-prod-ssl,10.113.76.44,443,GREEN,ENABLED,oracledisco-prod-pool,GREEN,ROUND ROBIN,http_custom,10.113.12.36,7778,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oracledisco-prod-ssl,10.113.76.44,443,GREEN,ENABLED,oracledisco-prod-pool,GREEN,ROUND ROBIN,http_custom,10.113.12.37,7778,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oraclereport-apps-prod-ssl,10.113.76.161,443,GREEN,ENABLED,oraclereport-apps-pool,GREEN,ROUND ROBIN,http,10.113.12.39,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oraclereport-apps-prod-ssl,10.113.76.161,443,GREEN,ENABLED,oraclereport-apps-pool,GREEN,ROUND ROBIN,http,10.113.12.40,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oraclereport-apps-prod-ssl,10.113.76.161,443,GREEN,ENABLED,oraclereport-apps-pool,GREEN,ROUND ROBIN,http,10.113.12.41,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oraclereport-apps-prod-ssl,10.113.76.161,443,GREEN,ENABLED,oraclereport-apps-pool,GREEN,ROUND ROBIN,http,10.113.76.173,8000,DOWN,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oraclereport-apps-prod-ssl,10.113.76.161,443,GREEN,ENABLED,oraclereport-apps-pool,GREEN,ROUND ROBIN,http,10.113.76.174,8000,DOWN,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,oraclereport-apps-prod-ssl,10.113.76.161,443,GREEN,ENABLED,oraclereport-apps-pool,GREEN,ROUND ROBIN,http,10.113.76.175,8000,DOWN,DISABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,pdh-prod-vip-ssl,10.113.163.141,443,GREEN,ENABLED,pdh-prod-pool,GREEN,ROUND ROBIN,tcp,10.113.160.117,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,pdh-prod-vip-ssl,10.113.163.141,443,GREEN,ENABLED,pdh-prod-pool,GREEN,ROUND ROBIN,tcp,10.113.160.118,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,webapp-test-vip,10.113.60.136,80,GREEN,ENABLED,webapp-pool,GREEN,ROUND ROBIN,http,10.113.60.121,80,UP,ENABLED,http_to_https_redirect
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,pdh-stage-vip-HTTPS,10.113.15.66,443,GREEN,ENABLED,pdh-stage-pool,GREEN,ROUND ROBIN,tcp,10.113.15.16,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,pdh-stage-vip-HTTPS,10.113.15.66,443,GREEN,ENABLED,pdh-stage-pool,GREEN,ROUND ROBIN,tcp,10.113.15.17,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ucmstagecm-vip,10.113.68.175,7780,GREEN,ENABLED,ucmstagecm-pool,GREEN,ROUND ROBIN,http_custom,10.113.68.41,7780,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ucmstagecm-vip,10.113.68.175,7780,GREEN,ENABLED,ucmstagecm-pool,GREEN,ROUND ROBIN,http_custom,10.113.68.42,7780,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,streaming-prod_ssl,10.113.163.252,443,GREEN,ENABLED,streaming-prod-pool,GREEN,ROUND ROBIN,tcp,10.113.164.197,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,streaming-prod_ssl,10.113.163.252,443,GREEN,ENABLED,streaming-prod-pool,GREEN,ROUND ROBIN,tcp,10.113.164.198,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,webintvip-4443,10.113.160.167,4443,GREEN,ENABLED,webintvip-4443-pool,GREEN,ROUND ROBIN,tcp,10.113.191.111,4443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,webintvip-4443,10.113.160.167,4443,GREEN,ENABLED,webintvip-4443-pool,GREEN,ROUND ROBIN,tcp,10.113.191.112,4443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,webintvip-4443,10.113.160.167,4443,GREEN,ENABLED,webintvip-4443-pool,GREEN,ROUND ROBIN,tcp,10.113.191.113,4443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,webintvip-4443,10.113.160.167,4443,GREEN,ENABLED,webintvip-4443-pool,GREEN,ROUND ROBIN,tcp,10.113.191.114,4443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,visl-stg-siml-vip,10.113.161.104,8011,GREEN,ENABLED,visl-stg-siml-vip-pool,GREEN,ROUND ROBIN,http_custom,10.113.15.37,8011,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,visl-stg-siml-vip,10.113.161.104,8011,GREEN,ENABLED,visl-stg-siml-vip-pool,GREEN,ROUND ROBIN,http_custom,10.113.15.38,8011,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,visl-stg-siml-vip,10.113.161.104,8011,GREEN,ENABLED,visl-stg-siml-vip-pool,GREEN,ROUND ROBIN,http_custom,10.113.53.105,8011,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,visl-stg-siml-vip,10.113.161.104,8011,GREEN,ENABLED,visl-stg-siml-vip-pool,GREEN,ROUND ROBIN,http_custom,10.113.53.106,8011,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,webapp-test-ssl-vip,10.113.60.136,443,GREEN,ENABLED,webapp-pool,GREEN,ROUND ROBIN,http,10.113.60.121,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,pdh-stage-vip,10.113.15.66,80,GREEN,ENABLED,pdh-stage-pool,GREEN,ROUND ROBIN,tcp,10.113.15.16,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,pdh-stage-vip,10.113.15.66,80,GREEN,ENABLED,pdh-stage-pool,GREEN,ROUND ROBIN,tcp,10.113.15.17,8000,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,matrix-prod-vip.vmware.com,10.113.163.212,443,GREEN,ENABLED,matrix-prod-pool,GREEN,ROUND ROBIN,https_matrix,10.113.162.87,443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,matrix-prod-vip.vmware.com,10.113.163.212,443,GREEN,ENABLED,matrix-prod-pool,GREEN,ROUND ROBIN,https_matrix,10.113.162.88,443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,matrix-stage-vip.vmware.com,10.113.15.22,443,GREEN,ENABLED,matrix-stage-pool,GREEN,ROUND ROBIN,http_custom,10.113.15.53,443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,matrix-stage-vip.vmware.com,10.113.15.22,443,GREEN,ENABLED,matrix-stage-pool,GREEN,ROUND ROBIN,http_custom,10.113.15.54,443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,solr-stage-mdm-vip,10.113.15.65,8080,GREEN,ENABLED,solr-stage-mdm-pool,GREEN,ROUND ROBIN,tcp,10.113.15.51,8080,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,solr-stage-mdm-vip,10.113.15.65,8080,GREEN,ENABLED,solr-stage-mdm-pool,GREEN,ROUND ROBIN,tcp,10.113.15.52,8080,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,esg-prod-int-vip-80,10.113.61.40,80,GREEN,ENABLED,esg-prod-int-pool-80,GREEN,ROUND ROBIN,http,10.113.61.130,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,esg-prod-int-vip-80,10.113.61.40,80,GREEN,ENABLED,esg-prod-int-pool-80,GREEN,ROUND ROBIN,http,10.113.61.134,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,vcav-prod-web-vip,10.113.164.181,443,GREEN,ENABLED,vcac-prod-web-pool,GREEN,ROUND ROBIN,https,10.113.164.216,443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,vcav-prod-web-vip,10.113.164.181,443,GREEN,ENABLED,vcac-prod-web-pool,GREEN,ROUND ROBIN,https,10.113.164.217,443,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-prod-gsa-new-ext-vip,10.113.60.109,80,GREEN,ENABLED,sc9-prod-gsa-new-ext-pool,GREEN,ROUND ROBIN,tcp,10.113.60.110,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,sc9-prod-gsa-new-ext-vip,10.113.60.109,80,GREEN,ENABLED,sc9-prod-gsa-new-ext-pool,GREEN,ROUND ROBIN,tcp,10.113.60.111,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ucmstagetrilcm-vip,10.113.68.174,8888,GREEN,ENABLED,ucmstagetrilcm-pool,GREEN,ROUND ROBIN,tcp,10.113.68.39,8888,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,ucmstagetrilcm-vip,10.113.68.174,8888,GREEN,ENABLED,ucmstagetrilcm-pool,GREEN,ROUND ROBIN,tcp,10.113.68.40,8888,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,stage-oid-vip,10.113.68.70,389,RED,ENABLED,stage-oid,RED,ROUND ROBIN,tcp,10.113.68.190,389,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,stage-oid-vip,10.113.68.70,389,RED,ENABLED,stage-oid,RED,ROUND ROBIN,tcp,10.113.68.191,389,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,stage-oid-vip,10.113.68.70,389,RED,ENABLED,stage-oid,RED,ROUND ROBIN,tcp,10.113.68.192,389,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-tco-vip,10.113.14.244,8001,RED,ENABLED,s2-stage-tco-pool,RED,ROUND ROBIN,http,10.113.14.240,8001,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,s2-stage-tco-vip,10.113.14.244,8001,RED,ENABLED,s2-stage-tco-pool,RED,ROUND ROBIN,http,10.113.14.241,8001,DOWN,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,vdc-prod-svn-vip,10.113.163.234,80,GREEN,ENABLED,vdc-prod-svn-pool,GREEN,ROUND ROBIN,tcp,10.113.162.55,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,vdc-prod-svn-vip,10.113.163.234,80,GREEN,ENABLED,vdc-prod-svn-pool,GREEN,ROUND ROBIN,tcp,10.113.162.96,80,UP,ENABLED,
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,financebivip.vmware.com,10.113.164.20,443,GREEN,DISABLED,financebi-pool,GREEN,ROUND ROBIN,tcp,10.113.164.48,80,UP,ENABLED,append_URI_iRule
SC9,sc9-tier2-prod-int-2,10.113.0.81,10.113.0.84,10.113.0.81,financebivip.vmware.com,10.113.164.20,443,GREEN,DISABLED,financebi-pool,GREEN,ROUND ROBIN,tcp,10.113.164.49,80,UP,ENABLED,append_URI_iRule
