name,ip,port,f5_cname,pool_name,lb_method
/onecloud/s2-test13-ebssso-ag-vip.vmware.com,10.148.81.223,80,ltm-onecloud-1,/onecloud/s2-test13-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test13-ebssso-vip.vmware.com,10.148.81.219,443,ltm-onecloud-1,/onecloud/s2-test13-ebssso-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/portal-test13-flexlm-vip.vmware.com,10.148.80.191,80,ltm-onecloud-1,/onecloud/portal-test13-flexlm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test13soa-vip.vmware.com,10.148.81.215,7777,ltm-onecloud-1,/onecloud/test13soa-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test13osb-vip.vmware.com,10.148.81.214,8011,ltm-onecloud-1,/onecloud/test13osb-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test13-oid.vmware.com,10.148.81.217,389,ltm-onecloud-1,/onecloud/test13-oid.vmware.com-pool,ROUND,ROBIN
/onecloud/test13-ovd.vmware.com,10.148.81.218,6501,ltm-onecloud-1,/onecloud/test13-ovd.vmware.com-pool,ROUND,ROBIN
/onecloud/portal-test13-webgate-vip.vmware.com,10.148.81.219,80,ltm-onecloud-1,/onecloud/portal-test13-webgate-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test13-webpass-vip.vmware.com,10.148.81.220,7780,ltm-onecloud-1,/onecloud/test13-webpass-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest13-vip.vmware.com,10.148.80.192,7780,ltm-onecloud-1,/onecloud/ucmtest13-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/visl-test13-ml-vip.vmware.com,10.148.81.222,8001,ltm-onecloud-1,/onecloud/visl-test13-ml-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/visl-test13-pl-vip.vmware.com,10.148.81.228,8001,ltm-onecloud-1,/onecloud/visl-test13-pl-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/psb-test13-ml-vip.vmware.com,10.148.81.230,8011,ltm-onecloud-1,/onecloud/psb-test13-ml-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/websearch-test13-vip.vmware.com,10.148.81.243,8080,ltm-onecloud-1,/onecloud/websearch-test13-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test13-wcm-vip.vmware.com,10.148.81.227,8251,ltm-onecloud-1,/onecloud/s2-test13-wcm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test13-tcs6-vip.vmware.com,10.148.81.231,8611,ltm-onecloud-1,/onecloud/s2-test13-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/lrp-test13-ssl-vip.vmware.com,10.148.81.223,443,ltm-onecloud-1,/onecloud/lrp-test13-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-test13-vip,10.148.81.248,80,ltm-onecloud-1,/onecloud/comm-test13,ROUND,ROBIN
/onecloud/comm-test13-vip-ssl,10.148.81.213,443,ltm-onecloud-1,/onecloud/comm-test13,ROUND,ROBIN
/onecloud/comm-test13-vip-ssl,10.148.81.213,443,ltm-onecloud-1,/onecloud/comm-test13.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmdev98tril-vip.vmware.com,10.128.219.145,8888,ltm-onecloud-1,/onecloud/ucmdev98tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test77-web-vip-1.vmware.com,10.148.83.188,80,ltm-onecloud-1,/onecloud/wwwa-test77-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test77-solrs-vip.vmware.com,10.148.80.90,80,ltm-onecloud-1,/onecloud/s2-test77-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-lr5-vip.vmware.com,10.148.80.205,8011,ltm-onecloud-1,/onecloud/s2-test91-lr5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-lr4-vip.vmware.com,10.148.80.108,8001,ltm-onecloud-1,/onecloud/s2-test91-lr4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev91-lr5-vip.vmware.com,10.148.80.122,8011,ltm-onecloud-1,/onecloud/s2-dev91-lr5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev91-lr4-vip.vmware.com,10.148.80.102,8001,ltm-onecloud-1,/onecloud/s2-dev91-lr4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-dev14-web-vip-1.vmware.com,10.148.81.152,80,ltm-onecloud-1,/onecloud/wwwa-dev14-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmdev14tril-vip.vmware.com,10.148.81.253,8888,ltm-onecloud-1,/onecloud/ucmdev14tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-solrs-vip.vmware.com,10.148.80.198,80,ltm-onecloud-1,/onecloud/s2-dev14-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/lrp-dev14-vip.vmware.com,10.148.83.213,80,ltm-onecloud-1,/onecloud/lrp-dev14-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr5-vip.vmware.com,10.148.83.222,8011,ltm-onecloud-1,/onecloud/s2-dev14-lr5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr5-vip.vmware.com,10.148.83.222,8011,ltm-onecloud-1,/onecloud/s2-dev14-lr5-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr4-vip.vmware.com,10.148.83.221,8001,ltm-onecloud-1,/onecloud/s2-dev14-lr4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr4-vip.vmware.com,10.148.83.221,8001,ltm-onecloud-1,/onecloud/s2-dev14-lr4-pool,ROUND,ROBIN
/onecloud/www-dev14-vip.vmware.com,10.148.80.51,80,ltm-onecloud-1,/onecloud/www-dev14-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/portal-dev14-flexlm-vip.vmware.com,10.148.81.152,80,ltm-onecloud-1,/onecloud/portal-dev14-flexlm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmdev14-vip.vmware.com,10.148.81.5,7780,ltm-onecloud-1,/onecloud/ucmdev14-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/visl-dev14-ml-vip.vmware.com,10.148.82.7,8001,ltm-onecloud-1,/onecloud/visl-dev14-ml-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/visl-dev14-pl-vip.vmware.com,10.148.81.5,8001,ltm-onecloud-1,/onecloud/visl-dev14-pl-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/psb-dev14-ml-vip.vmware.com,10.148.81.253,8011,ltm-onecloud-1,/onecloud/psb-dev14-ml-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/websearch-dev14-vip.vmware.com,10.148.82.5,8080,ltm-onecloud-1,/onecloud/websearch-dev14-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/dev14-oid.vmware.com,10.148.82.1,389,ltm-onecloud-1,/onecloud/dev14-oid.vmware.com-pool,ROUND,ROBIN
/onecloud/dev14-ovd.vmware.com,10.148.82.9,6501,ltm-onecloud-1,/onecloud/dev14-ovd.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-ebssso-vip.vmware.com,10.148.82.3,9443,ltm-onecloud-1,/onecloud/s2-dev14-ebssso-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-ebssso-ag-vip.vmware.com,10.148.82.2,8011,ltm-onecloud-1,/onecloud/s2-dev14-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/dev14soa-vip.vmware.com,10.148.82.0,7777,ltm-onecloud-1,/onecloud/dev14soa-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr2-vip.vmware.com,10.148.83.217,8011,ltm-onecloud-1,/onecloud/s2-dev14-lr2-vip-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr2-vip.vmware.com,10.148.83.217,8011,ltm-onecloud-1,/onecloud/s2-dev14-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr3-vip.vmware.com,10.148.83.215,8001,ltm-onecloud-1,/onecloud/s2-dev14-lr3-vip-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr3-vip.vmware.com,10.148.83.215,8001,ltm-onecloud-1,/onecloud/s2-dev14-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,/onecloud/s2-dev14-lr1-vip-pool,ROUND,ROBIN
/onecloud/s2-dev14-lr1-vip.vmware.com,10.148.83.214,8001,ltm-onecloud-1,/onecloud/s2-dev14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs1-vip.vmware.com,10.148.82.10,8111,ltm-onecloud-1,/onecloud/s2-dev14-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs2-vip.vmware.com,10.148.82.13,8211,ltm-onecloud-1,/onecloud/s2-dev14-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs8-vip.vmware.com,10.148.83.211,8811,ltm-onecloud-1,/onecloud/s2-dev14-tcs8-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs3-vip.vmware.com,10.148.82.14,8311,ltm-onecloud-1,/onecloud/s2-dev14-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs4-vip.vmware.com,10.148.82.15,8411,ltm-onecloud-1,/onecloud/s2-dev14-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs5-vip.vmware.com,10.148.82.16,8511,ltm-onecloud-1,/onecloud/s2-dev14-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs6-vip.vmware.com,10.148.83.186,8611,ltm-onecloud-1,/onecloud/s2-dev14-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev14-tcs7-vip.vmware.com,10.148.83.210,8711,ltm-onecloud-1,/onecloud/s2-dev14-tcs7-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test91-web-vip-1.vmware.com,10.148.80.98,80,ltm-onecloud-1,/onecloud/wwwa-test91-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-solrs-vip.vmware.com,10.148.80.108,80,ltm-onecloud-1,/onecloud/s2-test91-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest91tril-vip.vmware.com,10.148.80.200,8888,ltm-onecloud-1,/onecloud/ucmtest91tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test91-oid.vmware.com,10.148.80.108,389,ltm-onecloud-1,/onecloud/test91-oid.vmware.com-pool,ROUND,ROBIN
/onecloud/lrp-test91-vip.vmware.com,10.148.80.201,80,ltm-onecloud-1,/onecloud/lrp-test91-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test13-lrint1-vip.vmware.com,10.148.81.249,8001,ltm-onecloud-1,/onecloud/s2-test13-lrint1-pool,ROUND,ROBIN
/onecloud/www-test91-vip.vmware.com,10.148.81.252,80,ltm-onecloud-1,/onecloud/www-test91-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/comm-test17.vmware.com.vmware.com,10.128.219.146,80,ltm-onecloud-1,/onecloud/comm-test17.vmware.com.vmware.com-pool,ROUND,ROBIN
/onecloud/cbr-test17-rmq-vip.vmware.com,10.148.81.134,5672,ltm-onecloud-1,/onecloud/cbr-test17-rmq-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test41-web-vip-1.vmware.com,10.148.81.168,80,ltm-onecloud-1,/onecloud/wwwa-test41-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test14-web-vip-1.vmware.com,10.148.80.149,80,ltm-onecloud-1,/onecloud/wwwa-test14-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-solrs-vip.vmware.com,10.148.80.200,80,ltm-onecloud-1,/onecloud/s2-test14-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest14tril-vip.vmware.com,10.148.80.205,8888,ltm-onecloud-1,/onecloud/ucmtest14tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/communities-test14-vip,10.148.82.50,80,ltm-onecloud-1,/onecloud/communities-test14-vip-pool,ROUND,ROBIN
/onecloud/communities-test14-vip_ssl,10.148.82.50,443,ltm-onecloud-1,/onecloud/communities-test14-vip-pool,ROUND,ROBIN
/onecloud/pdh-test.vmware.com,10.127.248.53,80,ltm-onecloud-1,/onecloud/pdh-test-pool,PREDICTIVE,NODE_ADDRESS
/onecloud/lrp-test14-vip.vmware.com,10.148.82.37,80,ltm-onecloud-1,/onecloud/lrp-test14-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs2-vip.vmware.com,10.148.82.20,8211,ltm-onecloud-1,/onecloud/s2-test14-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs3-vip.vmware.com,10.148.82.23,8311,ltm-onecloud-1,/onecloud/s2-test14-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs4-vip.vmware.com,10.148.82.24,8411,ltm-onecloud-1,/onecloud/s2-test14-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs5-vip.vmware.com,10.148.82.30,8511,ltm-onecloud-1,/onecloud/s2-test14-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs7-vip.vmware.com,10.148.82.27,8711,ltm-onecloud-1,/onecloud/s2-test14-tcs7-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/cbr-uat-dr-vip-ssl,10.127.248.106,443,ltm-onecloud-1,/onecloud/cbr-uat-dr-pool,ROUND,ROBIN
/onecloud/cbr-uat-dr-vip,10.127.248.106,80,ltm-onecloud-1,/onecloud/cbr-uat-dr-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs6-vip.vmware.com,10.148.82.25,8611,ltm-onecloud-1,/onecloud/s2-test14-tcs6-vip-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs6-vip.vmware.com,10.148.82.25,8611,ltm-onecloud-1,/onecloud/s2-test14-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-websvc1-vip.vmware.com,10.148.81.51,8181,ltm-onecloud-1,/onecloud/s2-test14-websvc1-vip-pool,ROUND,ROBIN
/onecloud/s2-test14-websvc1-vip.vmware.com,10.148.81.51,8181,ltm-onecloud-1,/onecloud/s2-test14-websvc1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-websvc2-vip.vmware.com,10.148.80.229,8281,ltm-onecloud-1,/onecloud/s2-test14-websvc2-vip-pool,ROUND,ROBIN
/onecloud/s2-test14-websvc2-vip.vmware.com,10.148.80.229,8281,ltm-onecloud-1,/onecloud/s2-test14-websvc2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-websvc3-vip.vmware.com,10.148.80.232,8381,ltm-onecloud-1,/onecloud/s2-test14-websvc3-vip-pool,ROUND,ROBIN
/onecloud/s2-test14-websvc3-vip.vmware.com,10.148.80.232,8381,ltm-onecloud-1,/onecloud/s2-test14-websvc3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-wcm-vip.vmware.com,10.148.82.21,8251,ltm-onecloud-1,/onecloud/s2-test14-wcm-vip-pool,ROUND,ROBIN
/onecloud/s2-test14-wcm-vip.vmware.com,10.148.82.21,8251,ltm-onecloud-1,/onecloud/s2-test14-wcm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-websvc5-vip,10.148.82.58,8581,ltm-onecloud-1,/onecloud/s2-test14-websvc5-vip-pool,ROUND,ROBIN
/onecloud/www-test14-vip.vmware.com,10.148.82.40,80,ltm-onecloud-1,/onecloud/www-test14-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-tcs1-vip.vmware.com,10.148.82.26,8111,ltm-onecloud-1,/onecloud/s2-test14-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test14-ebssso.vmware.com,10.148.81.250,443,ltm-onecloud-1,/onecloud/test14-ebssso.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-ebssso-vip.vmware.com,10.148.81.21,443,ltm-onecloud-1,/onecloud/s2-test14-ebssso-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-ebssso-ag-vip.vmware.com,10.148.81.137,80,ltm-onecloud-1,/onecloud/s2-test14-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-lr1-vip.vmware.com,10.148.82.31,8001,ltm-onecloud-1,/onecloud/s2-test14-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-lr2-vip.vmware.com,10.148.82.34,8011,ltm-onecloud-1,/onecloud/s2-test14-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-lr5-vip.vmware.com,10.148.82.36,8011,ltm-onecloud-1,/onecloud/s2-test14-lr5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-lr4-vip.vmware.com,10.148.82.35,8001,ltm-onecloud-1,/onecloud/s2-test14-lr4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test14-lr3-vip.vmware.com,10.148.82.38,8001,ltm-onecloud-1,/onecloud/s2-test14-lr3-vip-pool,ROUND,ROBIN
/onecloud/s2-test14-lr3-vip.vmware.com,10.148.82.38,8001,ltm-onecloud-1,/onecloud/s2-test14-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest14-vip.vmware.com,10.148.82.33,7780,ltm-onecloud-1,/onecloud/ucmtest14-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/cbr-qa-dr-vip-ssl,10.127.248.107,443,ltm-onecloud-1,/onecloud/cbr-qa-dr-pool,ROUND,ROBIN
/onecloud/s2-test91-lr2-vip.vmware.com,10.148.81.158,8011,ltm-onecloud-1,/onecloud/s2-test91-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-lr1-vip.vmware.com,10.148.81.252,8001,ltm-onecloud-1,/onecloud/s2-test91-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-wcm-static-vip.vmware.com,10.148.82.61,81,ltm-onecloud-1,/onecloud/s2-test91-wcm-static-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-wcm-vip.vmware.com,10.148.81.252,8251,ltm-onecloud-1,/onecloud/s2-test91-wcm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs4-vip.vmware.com,10.148.80.87,8411,ltm-onecloud-1,/onecloud/s2-test91-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs3-vip.vmware.com,10.148.81.48,8311,ltm-onecloud-1,/onecloud/s2-test91-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs2-vip.vmware.com,10.148.80.249,8211,ltm-onecloud-1,/onecloud/s2-test91-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs1-vip.vmware.com,10.148.80.228,8111,ltm-onecloud-1,/onecloud/s2-test91-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs8-vip.vmware.com,10.148.82.60,8811,ltm-onecloud-1,/onecloud/s2-test91-tcs8-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs7-vip.vmware.com,10.148.82.59,8711,ltm-onecloud-1,/onecloud/s2-test91-tcs7-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs6-vip.vmware.com,10.148.81.51,8611,ltm-onecloud-1,/onecloud/s2-test91-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-tcs5-vip.vmware.com,10.148.80.107,8511,ltm-onecloud-1,/onecloud/s2-test91-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test91-lr3-vip.vmware.com,10.148.82.62,8001,ltm-onecloud-1,/onecloud/s2-test91-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-dev15-web-vip-1.vmware.com,10.148.80.89,80,ltm-onecloud-1,/onecloud/wwwa-dev15-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-solrs-vip.vmware.com,10.148.80.93,80,ltm-onecloud-1,/onecloud/s2-dev15-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmdev15tril-vip.vmware.com,10.148.80.98,8888,ltm-onecloud-1,/onecloud/ucmdev15tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/portal-dev15-flexlm-vip.vmware.com,10.148.82.74,80,ltm-onecloud-1,/onecloud/portal-dev15-flexlm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/dev15soa-vip.vmware.com,10.148.80.91,7777,ltm-onecloud-1,/onecloud/dev15soa-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmdev15-vip.vmware.com,10.148.80.97,7780,ltm-onecloud-1,/onecloud/ucmdev15-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/web-test11-ints-vip-ssl,10.148.82.81,443,ltm-onecloud-1,/onecloud/web-test11-ints-pool-443,ROUND,ROBIN
/onecloud/s2-dev15-lr2-vip.vmware.com,10.148.80.72,8011,ltm-onecloud-1,/onecloud/s2-dev15-lr2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/lrp-dev15-vip.vmware.com,10.148.80.102,80,ltm-onecloud-1,/onecloud/lrp-dev15-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-lr3-vip.vmware.com,10.148.80.126,8001,ltm-onecloud-1,/onecloud/s2-dev15-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-lr5-vip.vmware.com,10.148.80.104,8011,ltm-onecloud-1,/onecloud/s2-dev15-lr5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-lr4-vip.vmware.com,10.148.80.130,8001,ltm-onecloud-1,/onecloud/s2-dev15-lr4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/visl-dev15-ml-vip.vmware.com,10.148.80.194,8001,ltm-onecloud-1,/onecloud/visl-dev15-ml-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/visl-dev15-pl-vip.vmware.com,10.148.82.87,8001,ltm-onecloud-1,/onecloud/visl-dev15-pl-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/psb-dev15-ml-vip.vmware.com,10.148.82.89,8011,ltm-onecloud-1,/onecloud/psb-dev15-ml-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs8-vip.vmware.com,10.148.80.127,8811,ltm-onecloud-1,/onecloud/s2-dev15-tcs8-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs7-vip.vmware.com,10.148.80.124,8711,ltm-onecloud-1,/onecloud/s2-dev15-tcs7-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs6-vip.vmware.com,10.148.80.125,8611,ltm-onecloud-1,/onecloud/s2-dev15-tcs6-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs5-vip.vmware.com,10.148.80.123,8511,ltm-onecloud-1,/onecloud/s2-dev15-tcs5-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/websearch-dev15-vip.vmware.com,10.148.82.93,8080,ltm-onecloud-1,/onecloud/websearch-dev15-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs4-vip.vmware.com,10.148.80.117,8411,ltm-onecloud-1,/onecloud/s2-dev15-tcs4-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs3-vip.vmware.com,10.148.80.116,8311,ltm-onecloud-1,/onecloud/s2-dev15-tcs3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs2-vip.vmware.com,10.148.80.108,8211,ltm-onecloud-1,/onecloud/s2-dev15-tcs2-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-tcs1-vip.vmware.com,10.148.80.107,8111,ltm-onecloud-1,/onecloud/s2-dev15-tcs1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-ebssso-vip.vmware.com,10.148.82.42,9443,ltm-onecloud-1,/onecloud/s2-dev15-ebssso-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-ebssso-ag-vip.vmware.com,10.148.82.39,8011,ltm-onecloud-1,/onecloud/s2-dev15-ebssso-ag-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/www-dev15-vip.vmware.com,10.148.82.43,80,ltm-onecloud-1,/onecloud/www-dev15-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/dev15-oid.vmware.com,10.148.80.99,389,ltm-onecloud-1,/onecloud/dev15-oid.vmware.com-pool,ROUND,ROBIN
/onecloud/dev15-ovd.vmware.com,10.148.80.119,6501,ltm-onecloud-1,/onecloud/dev15-ovd.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-dev15-lr1-vip.vmware.com,10.148.80.119,8001,ltm-onecloud-1,/onecloud/s2-dev15-lr1-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/web-test17-ints-vip-ssl,10.148.82.61,443,ltm-onecloud-1,/onecloud/web-test17-ints-pool-443,ROUND,ROBIN
/onecloud/oracledisco-uat-vip,10.148.82.107,80,ltm-onecloud-1,/onecloud/oracledisco-uat-pool,ROUND,ROBIN
/onecloud/visl-test14-ml-vip.vmware.com,10.148.82.18,8001,ltm-onecloud-1,/onecloud/visl-test14-ml-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/visl-test14-pl-vip.vmware.com,10.148.82.30,8001,ltm-onecloud-1,/onecloud/visl-test14-pl-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/wwwa-test15-web-vip-1.vmware.com,10.148.81.246,80,ltm-onecloud-1,/onecloud/wwwa-test15-web-vip-1.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test15-solrs-vip.vmware.com,10.148.82.111,80,ltm-onecloud-1,/onecloud/s2-test15-solrs-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest15tril-vip.vmware.com,10.148.232.77,8888,ltm-onecloud-1,/onecloud/ucmtest15tril-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/portal-test15-flexlm-vip.vmware.com,10.148.82.111,80,ltm-onecloud-1,/onecloud/portal-test15-flexlm-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/ucmtest15-vip.vmware.com,10.148.82.114,7780,ltm-onecloud-1,/onecloud/ucmtest15-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test15-ovd.vmware.com,10.148.82.132,6501,ltm-onecloud-1,/onecloud/test15-ovd.vmware.com-pool,ROUND,ROBIN
/onecloud/portal-test15-webgate-vip.vmware.com,10.148.82.121,80,ltm-onecloud-1,/onecloud/portal-test15-webgate-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/test15-webpass-vip.vmware.com,10.148.82.122,7780,ltm-onecloud-1,/onecloud/test15-webpass-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test15-lr3-vip.vmware.com,10.148.232.74,8001,ltm-onecloud-1,/onecloud/s2-test15-lr3-vip.vmware.com-pool,ROUND,ROBIN
/onecloud/s2-test15-lr2-vip.vmware.com,10.148.232.73,8011,ltm-onecloud-1,/onecloud/s2-test15-lr2-vip.vmware.com-pool,ROUND,ROBIN
